id	filename	md5	size	state
1b6d88a6-7d0d-44fe-9289-82a4e0049fcc	TCGA-BH-A18L-11A-01-TSA.6258b2db-96a5-4e26-bacb-37afc6313b4c.svs	962dd7d68c1ef1f7229406faac03bd6e	108031711	released
fe6f2fa6-23c9-4e60-9799-982e73664577	TCGA-A2-A0YT-01A-01-TSA.fbac252d-8ada-4379-826f-1f255b826280.svs	d8885be7feefe0396d1ee35ff3cce4a8	420706719	released
bb946f8d-e6da-4b50-895d-9b432ec7a33f	TCGA-BH-A1FE-11B-01-TSA.64df3bc1-a7ca-4bc6-bd99-e619d76f5cb0.svs	735328d4698d770bdd3d6f6b6cc0d73e	68077625	released
86d32017-77b9-4326-affd-f418ca8053ba	TCGA-BH-A0BF-11A-01-TSA.709449f0-86c4-4cb7-b9a8-31b6edfc39b1.svs	249b7ff6306042edd21a10b9ff41d0c2	163042117	released
8ff3cd70-d5e3-4885-b714-ef37dbe92c59	TCGA-A2-A0T2-01A-01-TSA.8595967b-5bf7-447f-9310-10b53a1c1dfa.svs	1a8887d84455b5334dfb9901d730906b	232137833	released
d90f229a-5025-4e7c-9a76-e8f0c4a5396c	TCGA-E9-A1N6-11A-01-TSA.f03365ef-7fef-461c-acc0-bac5ddbdaeda.svs	dd7149fb5db4f8ab5c39e27a3223d7bc	36001559	released
850e3d70-e65f-4659-bf70-69f7a366da38	TCGA-BH-A1ES-11A-01-TSA.c3cd8df1-0faf-4eb1-aa70-de039e6efa02.svs	5c1ad9c958673fe1ace402664904a606	43682535	released
343873f9-aa3c-4d86-84a5-c5d4df355bad	TCGA-A2-A0SV-01A-01-TSA.bdab1f53-b83c-494c-9a73-487ee771adf9.svs	a89dbe75189e8dc6b5bc5e1cbb41f5ad	461814485	released
2a7275a5-846a-4a60-b680-9cc255482d6f	TCGA-A2-A0CO-01A-01-TSA.74EB2294-EFC4-466E-B903-8BB7803A5024.svs	84885c271dabfe31f775720cc3452c4e	312275255	released
a49676d1-f10e-4eec-ab52-1e022e3b3a95	TCGA-BH-A1F5-01A-01-TSA.1b252a9c-e4fa-4eb3-bc26-3140c42c4b31.svs	3dd2cfddf24204a39717de8c5704f5b2	307213209	released
9157b6b8-493c-4fff-a855-c4291c267c6c	TCGA-BH-A1FB-01A-01-TSA.edd6c603-21aa-4892-a14a-74a5e8dc90a2.svs	386cdcf5c4e35648908de07c3bfcd0ec	253322541	released
be10c776-5ebf-46bb-b884-215aaa08a75e	TCGA-BH-A1F8-01A-01-TSA.e4ec1432-989c-4386-9d45-97a835bf0e64.svs	87ec8644242d045cca8d59c6f62ca7ff	98235923	released
107e14e6-7758-4ed5-a02f-b5354cf35940	TCGA-BH-A18T-11A-01-TSA.b01c06c8-2562-4e06-984d-a13718ab234e.svs	19a469f99135cb05d1f4fda67955ef7b	82980363	released
dcf63330-26a1-4483-9b4e-c9628c9a3e17	TCGA-BH-A18T-01A-01-TSA.089d9985-6794-4237-a7c7-75c1fb3c1755.svs	c026bbab04dbea0a9742c1fdbe6df183	353091491	released
f1c3ff97-999e-4409-9957-aed6e44a816e	TCGA-B6-A0IH-01A-01-TSA.19eb9880-689b-4178-a7c7-157e4811951b.svs	cc547918f443d4cef7dc8a8026a9679e	380140969	released
9f951971-317b-4a02-9998-12d9e05deb1e	TCGA-BH-A18N-11A-01-TSA.67433f2f-b31c-420a-adb5-358ca3dfeb3e.svs	48b8c25e6f562f95b16749a947fdd1f0	86926559	released
b69e1106-0c5b-4fd2-bd00-f3aa3ea9eda8	TCGA-BH-A18V-06A-01-TSA.BEF73FC6-FB7D-47EE-8674-DF132F5D5B06.svs	9f4d932786f1b8d659297c2811ecc01f	240552501	released
657d707a-3cae-462e-ae7b-73eae661324a	TCGA-BH-A42T-01A-01-TSA.2DE6520B-22F3-49A6-9C06-FDAEC456AEC2.svs	acedaacdf156dad4a4cb2749f8a1f936	657740369	released
2dcdcaf9-e90d-4e7d-a976-45bd4ba89fb2	TCGA-AO-A0J5-01A-01-TSA.3df877fd-23e9-45ad-b2f1-c63a82c55c55.svs	bdf414d80b22e6ef32724b96686bdd97	559258741	released
b1b28256-4c16-47c0-96c1-90c6b586ad72	TCGA-BH-A1FD-11A-01-TSA.fad54981-ca6d-4a75-8482-dd1309465ee9.svs	219cdce8e995460dc31eb4c967d6bef3	97908797	released
ef461f60-7feb-49f0-b6ad-d305ccdc3b62	TCGA-BH-A1FD-11B-01-TSA.87c08270-1451-41a8-b8fd-b8addfd8d165.svs	500930a31388d0ab92d4489e1a9b0c87	84422033	released
076e6417-310a-4fcd-8070-93ea5d8919e2	TCGA-E2-A1LE-01A-01-TSA.3D0F1C87-1DDC-4BF0-A586-401299A7286D.svs	0880ffb8dd36b1b4079456223fb8e400	160472403	released
c85bf8a3-82eb-4c7e-ad94-1a08e5c5552e	TCGA-E2-A1LE-11A-01-TSA.BC61BB74-ECF6-4F6F-BE08-82A4DD5A1D03.svs	d2b26de4660c288e11a739204af696b3	50970503	released
309a4032-b97b-459f-9929-848997cf413f	TCGA-B6-A0IP-01A-01-TSA.83ca6468-2488-4506-baf7-a53290924fab.svs	50a5c90df12126e73f1c66987d9cbba5	477673195	released
ce1ed917-5147-4f24-8ca6-5169026dc477	TCGA-BH-A1F5-11A-01-TSA.722ded38-3e3f-492c-bc15-5f517bb13c7f.svs	b873a2f1c3a512559d666be4c256c712	68577129	released
038cd9de-f320-42d2-ae41-0644d78b6bd7	TCGA-BH-A1FE-06A-01-TSA.5B9D58FA-F6DF-44B9-8AD1-078FDA8341D2.svs	a3182bc0f0eb068c99daaf4c14868f7e	94732615	released
36b12972-e8b5-4bf9-b90f-a43619390e25	TCGA-B6-A0RM-01A-01-TSA.12501542-b8cb-4b36-bc66-67ef4578d7d1.svs	8d2aa4b43800c1f21224251c8f4b9750	195442007	released
ca06f9d9-f193-4ec1-afa7-289265b6eb13	TCGA-B6-A0IE-01A-01-TSA.8a087aa5-e53d-41e2-8709-63c3d03ea7db.svs	37e920995e1d6c7e8c8d2f2e08baae11	397436259	released
5b00601a-5ac2-4700-b861-be80ff3d937e	TCGA-AR-A0U2-01A-01-TSA.cb8df340-904c-4ff0-ac21-6f96d7c52d11.svs	d9045c5ddb478c162ad6567ae9bfbbea	212827617	released
c69a4d25-1440-48bb-9c2b-4505f5fb5afa	TCGA-BH-A209-01A-01-TSA.7ae4e111-b182-427b-8c46-726c2f94e82b.svs	e45df395c3323412aa88cf70d0b93914	97027631	released
e8c3ca12-523f-48f5-8842-f4f0536fa964	TCGA-A1-A0SK-01A-01-TSA.0b2432b1-5781-4725-bb85-7547c7ae9f36.svs	1cb9a58e36fc090b2e0192b90caaf284	574055935	released
7f6fe201-0d25-4946-8d31-defcf02daffe	TCGA-EW-A1P8-01A-01-TSA.56d3d7c4-7386-4e5b-9ee0-630a70032b5a.svs	6f6d7904695e3ea38f070a2b68799b9d	189153781	released
362fc07e-b3cb-47ba-b5e2-f49c5f89e3eb	TCGA-C8-A12Q-01A-01-TSA.b3023358-4c0f-4d25-a1e6-cd23f160f901.svs	ce743b83ffc9a73c13aba70dba7a1854	339756703	released
7ab4ca46-6187-4822-8c14-d27e2a7d6ce9	TCGA-BH-A1EW-11A-01-TSA.3178a64a-8f2c-4d81-b7aa-494fa13f9ec9.svs	05e7a3f74874b1898251aae1938273a0	69026111	released
31814e66-e132-4743-b8be-6aa6d64f2ed7	TCGA-BH-A1FD-01A-01-TSA.5f2d753e-6d27-482c-a216-ffb3a728b743.svs	3942e2c63c70f6a6e5862969133b0f39	170476995	released
690459f1-2b95-46ce-a84d-f11e3fcb7798	TCGA-B6-A0IM-01A-01-TSA.b038a0c6-b657-47f0-99b7-475c9596c4b6.svs	3e253b2d645637306d81231e7fdcc808	421826517	released
c51cde14-8369-46aa-9544-1949d9e7562e	TCGA-BH-A1FE-01A-01-TSA.d6713956-a320-419d-9e3d-ff9a8951a2d0.svs	366b9356951acbc796e6946aa3591068	143144373	released
779cef24-4f43-4061-bb06-942895b7cc04	TCGA-BH-A1EN-11A-01-TSA.bd9b9222-c982-4cfa-b9b1-5d770243ed00.svs	75ca15b97b83952db2eb24b64ff18b88	95269865	released
